@relation PLS1-weka.filters.supervised.attribute.PLSFilter-C100-M-APLS1-Pcenter-weka.filters.unsupervised.attribute.NumericToNominal-Rlast

@attribute PLS1_1 numeric
@attribute PLS1_2 numeric
@attribute PLS1_3 numeric
@attribute PLS1_4 numeric
@attribute PLS1_5 numeric
@attribute PLS1_6 numeric
@attribute PLS1_7 numeric
@attribute PLS1_8 numeric
@attribute PLS1_9 numeric
@attribute PLS1_10 numeric
@attribute PLS1_11 numeric
@attribute PLS1_12 numeric
@attribute PLS1_13 numeric
@attribute PLS1_14 numeric
@attribute PLS1_15 numeric
@attribute PLS1_16 numeric
@attribute PLS1_17 numeric
@attribute PLS1_18 numeric
@attribute PLS1_19 numeric
@attribute PLS1_20 numeric
@attribute PLS1_21 numeric
@attribute PLS1_22 numeric
@attribute PLS1_23 numeric
@attribute PLS1_24 numeric
@attribute PLS1_25 numeric
@attribute PLS1_26 numeric
@attribute PLS1_27 numeric
@attribute PLS1_28 numeric
@attribute PLS1_29 numeric
@attribute PLS1_30 numeric
@attribute PLS1_31 numeric
@attribute PLS1_32 numeric
@attribute PLS1_33 numeric
@attribute PLS1_34 numeric
@attribute PLS1_35 numeric
@attribute PLS1_36 numeric
@attribute PLS1_37 numeric
@attribute PLS1_38 numeric
@attribute PLS1_39 numeric
@attribute PLS1_40 numeric
@attribute PLS1_41 numeric
@attribute PLS1_42 numeric
@attribute PLS1_43 numeric
@attribute PLS1_44 numeric
@attribute PLS1_45 numeric
@attribute PLS1_46 numeric
@attribute PLS1_47 numeric
@attribute PLS1_48 numeric
@attribute PLS1_49 numeric
@attribute PLS1_50 numeric
@attribute PLS1_51 numeric
@attribute PLS1_52 numeric
@attribute PLS1_53 numeric
@attribute PLS1_54 numeric
@attribute PLS1_55 numeric
@attribute PLS1_56 numeric
@attribute PLS1_57 numeric
@attribute PLS1_58 numeric
@attribute PLS1_59 numeric
@attribute PLS1_60 numeric
@attribute PLS1_61 numeric
@attribute PLS1_62 numeric
@attribute PLS1_63 numeric
@attribute PLS1_64 numeric
@attribute PLS1_65 numeric
@attribute PLS1_66 numeric
@attribute PLS1_67 numeric
@attribute PLS1_68 numeric
@attribute PLS1_69 numeric
@attribute PLS1_70 numeric
@attribute PLS1_71 numeric
@attribute PLS1_72 numeric
@attribute PLS1_73 numeric
@attribute PLS1_74 numeric
@attribute PLS1_75 numeric
@attribute PLS1_76 numeric
@attribute PLS1_77 numeric
@attribute PLS1_78 numeric
@attribute PLS1_79 numeric
@attribute PLS1_80 numeric
@attribute PLS1_81 numeric
@attribute PLS1_82 numeric
@attribute PLS1_83 numeric
@attribute PLS1_84 numeric
@attribute PLS1_85 numeric
@attribute PLS1_86 numeric
@attribute PLS1_87 numeric
@attribute PLS1_88 numeric
@attribute PLS1_89 numeric
@attribute PLS1_90 numeric
@attribute PLS1_91 numeric
@attribute PLS1_92 numeric
@attribute PLS1_93 numeric
@attribute PLS1_94 numeric
@attribute PLS1_95 numeric
@attribute PLS1_96 numeric
@attribute PLS1_97 numeric
@attribute PLS1_98 numeric
@attribute PLS1_99 numeric
@attribute PLS1_100 numeric
@attribute Class {-1,1}

@data
-2575251.136496,26651.523175,-1599.732748,-714.34093,-759.873331,-406.315595,74.058728,-31.79996,-174.920904,-9.232216,78.639798,316.948068,254.395928,-308.049759,22.177061,-24.901758,-6.795869,0.798574,12.602266,12.758823,12.094914,-9.590728,-37.672368,17.231355,7.394108,2.371589,3.797258,2.699022,23.092919,2.590284,-0.425768,-3.878491,-3.538944,7.593115,-1.154207,9.108043,-0.088099,-1.662168,-1.260674,4.228042,3.540304,-2.246193,-0.377727,0.328883,-5.070915,3.253259,2.464781,0.804591,1.026946,3.236638,0.054263,0.581029,-1.64182,1.122017,1.622046,1.592524,0.489973,1.358392,1.558579,1.147481,1.266866,1.565639,1.576472,0.088446,-0.339371,-2.275184,3.210479,-0.730106,-0.480199,1.618523,2.508444,2.349923,5.696467,7.766756,7.463412,-2770.961394,2645602.595576,123302003.519442,283828811.583037,-382033394.900999,351307452.585001,-814645407.006756,-322860121.831259,-1350415308.821445,-2826163523.298284,1010737128.083043,-1350144683.249709,2435108389.36015,2124985501.35453,1749365038.455168,-268343291.253549,-231240467.453983,-796963404.828655,4057309572.776804,6155149051.910433,-2426150783.89622,-719530594.804761,-5740503219.32134,-957485785.712079,1263688793.29804,1
-2553301.087531,-24325.6379,-1550.117916,57.814396,960.144981,-363.207047,-60.20176,202.89223,14.616186,-15.955386,14.191677,9.234295,-132.077917,-2.75991,-21.074744,-66.313548,49.915578,29.171044,-8.850986,-3.595899,-10.339728,12.269722,-24.444973,-1.930744,-12.729137,-3.087879,2.57563,-0.294453,10.815455,-6.646209,3.084584,2.172848,-6.00827,2.870278,8.221997,2.662312,-0.60515,3.369509,1.981481,-6.256645,3.963558,-3.2957,2.068513,5.252416,0.455542,1.534765,3.241965,1.316865,-3.908712,-3.104499,2.49476,1.571018,-0.211903,8.476236,-0.218196,1.850665,-0.56462,-2.167507,1.284375,0.82912,-1.729922,1.523055,4.931514,-2.645845,0.63768,-0.732646,-0.38232,0.472109,-0.800307,1.625577,-0.029414,0.348674,-1.307566,-0.681386,-2.259675,-70.837361,178244.668937,5681756.56068,16821101.109767,-18933607.285908,21324244.016517,-60231906.437325,-14257933.426677,-109895814.167332,-134498084.94557,71726142.992128,-85339754.465862,46745779.791627,89640206.820162,114180467.578559,-17870158.813479,-8895094.078132,-69278126.693499,307989309.62429,460795475.252603,-161659606.557392,-42168682.785233,-346490617.605203,20076672.53188,87425917.916111,-1
-2563666.681387,-9308.908464,-1497.128363,-96.304362,537.91988,-246.643437,-121.172355,36.756085,19.384572,-86.617616,70.818473,80.554533,-119.436835,37.908717,24.046793,-87.321288,57.004665,13.67987,-25.668645,4.279844,-11.811045,16.939934,-17.322861,0.539751,-9.130779,5.753167,14.000326,21.009817,24.607808,-4.638975,2.778951,2.964225,-5.09089,4.102262,2.756365,-2.595005,3.160848,5.309604,3.739958,-3.28092,2.177583,-7.769309,-3.6785,-1.195409,-4.788141,-4.074438,-1.891053,2.63976,-1.546095,1.628926,2.413404,-2.083642,-0.939436,9.664125,-1.687407,-4.581998,2.276993,2.836884,-4.77751,-4.03611,0.397165,1.238111,-1.037839,3.241794,1.106912,0.096309,-1.396286,-0.590595,-0.013368,0.565509,1.651956,3.181285,3.546125,7.919713,9.65291,1058.873604,-1610762.373338,-77414099.102488,-171602837.560069,237398804.162384,-211683645.826641,472293609.279811,203639359.40893,765554391.17145,1766066230.283586,-590912883.331127,807568535.521594,-1640520992.85911,-1347694742.973151,-1040099685.888466,159176974.75823,147972854.813136,444620742.702449,-2338139648.670947,-3558084717.433204,1436561673.829268,436107435.80384,3461290932.401856,711404353.402484,-743076017.72049,-1
-2572046.590971,24332.041478,-1537.407967,-539.153152,-426.647948,-5.784493,-118.680638,-379.611845,27.104782,-41.149998,170.381354,20.230106,-85.263964,-22.427227,27.864065,53.057891,2.821733,11.005855,-31.857967,-16.356574,-34.31031,9.633199,-54.560229,2.782307,18.035109,-21.843863,23.388404,-17.128357,5.44835,17.154613,-23.105982,12.569198,1.953248,-2.608218,-2.768389,2.750042,0.33441,0.731564,5.237264,0.350286,-1.84531,-4.080991,-2.652628,-1.71417,1.112825,0.57647,0.786077,-1.696701,-2.773184,-0.600895,-1.094074,-0.479822,0.450515,-0.964109,-0.090897,-1.35931,-1.528381,0.93577,-0.021813,-0.742779,0.118293,-1.860294,-0.270714,-2.914179,0.191867,-0.746744,-2.231555,-1.101336,0.273139,-0.059755,0.968701,1.413082,3.22552,6.972894,9.845369,483.670045,-919612.141914,-44958222.729562,-97959575.816776,137242734.59215,-120638318.967192,264144369.812632,118513618.118961,423296732.708776,1023547807.625566,-331885678.094201,458630294.441978,-981716063.519986,-786222245.940113,-588978781.416864,90024005.630755,86671259.098954,243759076.720541,-1303739411.280915,-1987104579.690909,811883648.72087,249226934.318355,1973235576.162807,441714491.151125,-418506887.987107,-1
-2574484.738919,25554.369098,-1514.220746,-950.919325,-1319.981429,-249.478272,-118.645379,-535.732677,-53.971569,-57.35907,138.141188,61.773066,-41.35741,-59.435472,44.489454,47.797681,-27.784999,31.198819,0.993048,-27.825412,-60.99804,6.243273,-46.718374,-0.092634,6.666131,-8.900828,11.312995,-8.144398,20.041446,4.922669,-13.703789,5.24055,8.211564,-0.550757,-7.592384,4.167129,7.276853,3.366555,1.74343,-0.648298,-0.087008,-7.649492,-4.293453,-1.791498,-1.194078,0.017559,-1.531707,0.37338,-2.911718,-0.865624,-1.249685,2.206965,-0.394492,0.165988,1.636047,-0.365079,-1.566929,1.067532,0.153044,-1.31874,-0.490775,-1.923479,-1.976998,-4.248798,0.337458,-0.228306,-0.03178,-0.286474,0.641356,-1.406802,0.113464,1.683752,4.166659,6.596258,8.53007,556.775739,-1100322.188706,-53284226.528288,-116831135.672174,162919912.272806,-143979649.273151,317481613.360119,140342710.657851,510972079.276599,1213942687.671435,-398249952.837655,548070243.819617,-1150786137.760918,-930219996.868774,-704594417.70836,107763863.932382,102384144.016913,295234651.714694,-1568758656.224422,-2389607139.717421,971956387.812253,297136643.342573,2354644882.438038,511020796.936782,-501698676.603911,-1
-2486445.695826,-31033.474065,-1121.247519,-381.69478,-509.720079,-137.513906,-131.419909,-569.681007,-272.071046,-61.299044,56.402918,-39.088521,183.663191,-58.623919,200.37475,-14.746325,6.014994,15.293652,38.127789,-77.041525,-15.627773,0.916666,-22.003041,-4.827172,-1.291844,20.294991,-16.15771,3.797557,11.818705,-6.371079,2.436274,-10.003617,9.487949,-1.253986,-1.254389,6.363642,6.442494,3.07983,10.519996,3.561628,-0.57427,-7.971684,-4.378406,-4.797639,-4.867003,-4.598879,1.533767,-2.522796,-2.256028,1.548461,-1.543987,0.46742,-1.277016,-1.276813,-2.156332,1.932989,0.442097,2.487937,0.314843,-2.249803,0.386312,-0.917016,0.843353,-0.11184,1.490535,-0.71914,-0.025468,-2.20937,-1.602646,-0.650258,-1.770405,-1.144991,-2.203579,-2.439931,-3.966424,-3221.957961,3876000.080695,179718393.563773,411564464.905733,-555953321.93312,509306989.13343,-1175348285.787712,-470769240.080224,-1943012079.132122,-4115991468.334281,1459592720.26652,-1955440339.11897,3582560046.69419,3100851976.873499,2531680310.531275,-388416748.866294,-337715243.396555,-1144825442.146073,5849239266.870158,8876903631.161413,-3509146019.624953,-1043877432.509746,-8322138212.947317,-1429013144.440273,1826483007.963386,-1
-2444906.466666,-180471.119062,-464.85218,204.652418,139.495469,-28.038808,-9.093494,-242.501932,-120.374447,98.287644,79.729189,22.553426,122.584858,-24.604762,83.478821,-21.854839,2.6231,15.213432,10.984414,-56.783339,1.078446,-3.433482,-22.591248,3.554524,11.508174,6.286151,8.196695,-0.313918,-0.866335,8.046277,-14.778144,-0.473274,0.088732,7.476992,-0.297836,5.370967,-0.840602,4.697039,6.938739,0.494239,2.60745,1.383428,-3.991554,-1.875798,-2.753024,-1.440112,2.200815,0.676441,0.299668,3.180639,-1.732672,-1.707227,1.929976,1.85987,-0.661235,0.393963,-0.291825,-1.749279,-1.970812,-0.068537,0.481758,-0.123718,1.384661,-3.57424,0.697476,-1.6491,-1.971305,-0.460517,-0.774568,-1.084845,2.487428,0.539568,1.503538,8.126468,9.029916,-437.074142,301411.776842,12366251.394227,31879964.402939,-39559941.431908,39867270.51783,-102132748.773024,-31865254.478074,-178365112.278038,-287574815.204413,124100157.941069,-156318621.217703,185688699.507041,205880933.362031,205724848.490255,-31808127.957029,-21681124.970706,-109107371.905641,515973398.326602,777077392.923728,-288399405.382464,-80307338.23808,-649825330.036178,-38363448.086195,152976077.752139,-1
-2537947.604521,-69480.282674,-973.163683,-345.953936,-595.79128,-274.280671,-24.031595,-357.203858,-272.43625,-6.41272,7.394354,163.99371,143.59325,-185.402617,125.082656,-44.84392,-7.775397,5.423018,15.888828,-49.743965,6.91213,7.883249,-45.383303,14.926625,-11.303805,8.105981,19.702603,7.95378,-6.927375,10.476689,-7.10487,-8.229527,11.264694,11.041593,2.532509,8.955841,-0.659646,3.733664,5.236975,0.632517,1.548989,-4.905223,-9.437842,-7.231918,-8.770591,-6.05951,1.834212,-2.780544,0.163699,5.083469,-0.31253,1.678933,-0.702958,1.923406,-1.487282,0.738678,-1.620061,-0.50129,-1.484768,-2.04024,-1.015752,-0.459006,-0.229085,-2.740553,0.568128,-2.690112,1.041501,-0.970335,-1.390916,-1.92353,-2.513184,-2.404764,-3.661171,-5.306409,-9.397299,-928.394292,1486541.270773,66562361.574198,154866797.469034,-206740002.720095,192025149.170211,-450322882.42154,-173909776.726197,-751162523.891761,-1526985098.98209,557152201.594346,-739481606.69237,1283177577.994687,1142764248.013104,959776906.020151,-147557676.354116,-123842438.216942,-445673654.465602,2246351464.981274,3404773440.772588,-1332485445.71727,-392556568.538835,-3136076913.081929,-486631318.885936,695804545.965433,-1
-2528487.116203,-31971.070475,-1383.682569,87.524966,852.128712,-370.801619,-70.853128,211.959474,19.067024,11.306222,45.684286,-6.9063,-198.035118,-51.778885,-8.959684,-46.053984,51.792311,11.823536,-3.594884,-33.974533,-15.25954,8.87518,-38.330602,-3.206717,-13.53343,-10.543207,1.206559,-0.087755,5.787381,-11.342371,0.238558,2.450937,-6.496702,-7.142652,-4.323409,-0.944179,-1.621212,-5.414511,8.048468,-4.61453,-1.365202,-2.652633,5.290721,-0.602581,-5.592145,-2.779144,6.375881,3.213153,-3.739262,-2.027208,1.887853,-3.024601,-3.521839,5.055621,-2.784777,1.460281,-0.179801,-4.126184,0.444698,-3.34062,-2.408121,-0.53757,4.85588,-4.901943,0.59532,-0.543082,-1.534999,1.751528,-0.933912,1.256343,0.629025,-0.542424,-5.017368,-3.753998,-7.949511,-1820.38251,2439960.349981,111636116.851338,257129681.004229,-345844389.716277,318430024.306304,-739222954.466309,-292151931.967139,-1226120915.024877,-2558261549.290196,916724926.880015,-1223928255.230294,2198772907.355772,1922678111.79775,1586058994.508094,-243529233.91401,-209020901.793316,-724321746.338991,3682017120.179398,5585244011.891789,-2199720185.22562,-652035133.637242,-5202185658.544757,-861721613.974004,1146322919.660172,-1
-2473651.745939,-67926.036167,-1048.616931,63.716507,407.434637,-1.856725,-79.538453,-47.955841,23.092521,-38.730236,97.055753,91.094059,-153.961497,-66.842467,16.459029,-53.657827,34.518866,20.822923,-11.777134,-42.910079,-17.736644,7.920255,-30.782346,15.902819,7.145858,0.752574,10.536238,-5.63331,-3.820837,-4.985981,-2.10384,1.197398,-7.512139,6.477981,4.756622,8.404132,-2.374707,-1.370311,12.037875,-1.343834,-0.41497,-1.813639,-10.859265,-2.809418,-7.137844,-2.4123,6.81222,6.954943,2.322495,6.939749,3.195391,-2.375548,-2.715564,1.420349,-1.615655,0.924591,-1.684435,-1.067895,0.092066,-0.449794,-0.21896,-2.278421,0.399378,-4.825075,0.750642,-0.896491,-0.607836,2.714816,-0.857319,-1.610957,0.119841,1.225439,2.151356,4.096852,4.898032,-204.953162,255031.705334,9642557.192422,25705029.903693,-31132509.291316,32273048.691143,-84902284.250865,-24683273.469159,-150131546.794068,-225089174.816047,102560146.320346,-127210098.259825,129414050.294798,158513318.254217,168175529.753669,-26108353.306213,-16462781.543623,-92688950.97033,430360217.802356,646898102.174414,-236359311.172519,-64696621.165636,-525573873.193818,-14959647.139844,126077849.22531,-1
-2576737.232585,15801.958956,-679.669026,-605.467182,-1173.294757,-88.223781,-156.957025,-166.162247,-105.130644,358.581794,133.670581,5.618812,-26.020367,37.548535,23.668505,65.956555,0.184016,-49.669201,80.487229,-12.624995,-42.428867,-1.606543,6.897449,33.886739,-4.060034,-1.809862,12.782205,-4.738044,19.735976,11.895556,-17.543431,-26.902693,-7.893059,-0.170178,4.371194,-16.69128,4.264147,4.015577,10.250484,1.193908,7.756302,6.186272,3.867213,-5.244067,-8.953078,-4.343108,-4.731265,-0.562753,0.400743,1.418638,-2.193245,-4.054955,-2.016435,2.254867,-4.275077,0.800341,-3.848243,1.480825,0.039666,2.228863,0.081332,0.397295,0.039385,4.756491,-1.749404,0.872964,-0.929608,0.473756,2.285525,1.660267,0.588922,-0.352428,-2.667907,-0.638343,-6.920125,192.255816,-206431.265717,-12442176.551743,-24262019.166876,36981943.279092,-29460307.623534,55739708.711745,33287927.242513,80677845.091976,280105173.796593,-72635261.421527,109257704.375925,-321925874.496717,-224002434.438056,-137340301.163279,20684670.42877,25358887.536971,42507342.294104,-268240274.669349,-414459491.971839,186604129.318429,62092052.624016,483505077.037242,171416907.939262,-93470231.355227,1
-2570033.485794,11088.69906,4954.528653,-4444.177322,-4093.866316,810.780055,-205.101736,-1535.011271,-443.34258,964.736697,25.646536,-200.336601,161.557784,159.314645,-93.057512,-23.368188,43.039333,-4.228621,167.526571,-22.358584,-2.242979,19.234328,31.185977,35.056775,-62.974907,-55.265778,21.3181,12.480961,63.567092,-4.128374,-37.512233,-31.900681,-13.317864,12.834476,26.653481,-15.294389,-0.918564,-2.945719,19.999371,-3.851549,-19.531242,19.155757,-1.429625,-10.3858,8.265836,-6.17795,-1.021179,6.392525,0.710074,-2.472735,-3.365408,4.470994,-2.456237,-2.215993,6.41218,0.943258,3.774742,-4.412036,-1.480928,2.002308,1.873514,-0.730091,-2.466413,0.150633,1.748259,0.408612,-0.889735,-0.510392,0.528966,2.434013,-0.643587,-0.824136,0.814688,-2.009236,-2.968457,664.162381,-321324.777883,-18523168.607172,-38122106.946066,55804645.646525,-46548941.726464,94849903.143382,49275380.488974,145039971.318088,419542075.943165,-121369665.240297,174812963.359976,-445458681.454922,-329392954.875864,-222110987.29918,33601816.245925,36912315.671716,80160230.64409,-462729155.670497,-709846437.563901,304077300.112807,97173805.550418,763119916.359243,221805452.527894,-154398788.554937,1
-2576716.776178,-54842.205345,-1509.47951,172.923683,1637.15354,-201.990358,64.023678,313.115373,21.226509,-28.312683,-254.879989,-99.047265,33.162126,106.532921,-101.584199,-12.848747,10.546649,12.958173,9.099703,-15.821788,-13.783139,-4.355222,-3.433905,4.273759,-18.04112,6.485646,-16.048971,-1.396683,-2.874314,-1.594735,-6.522534,11.059142,3.481714,3.082075,4.21463,-1.507601,-0.185042,0.005264,-9.005277,-0.686339,1.413902,-1.902473,-2.633567,-7.173043,-5.48674,1.701753,-0.594001,-6.876286,0.206006,-2.012401,0.905613,-1.861966,1.156148,0.028829,-0.362506,-1.592753,-0.518723,-0.782485,1.401497,1.325082,-0.507706,-0.050624,-1.706855,-1.068285,-0.481097,0.171878,0.247463,-0.519704,-0.481917,0.518658,-0.454566,0.703915,0.885534,1.051523,2.713365,-1435.068316,1330133.801906,60748570.941126,141860354.466984,-188946723.866876,175846503.181781,-413561134.330109,-158743805.961082,-690957974.9989,-1394759721.655058,511515479.134974,-677649646.814291,1164625678.470218,1042536533.596664,879937487.94059,-135150471.490278,-112999205.403221,-410121073.169478,2064055871.474486,3127849292.113957,-1222170067.421107,-359349416.201454,-2872366705.38551,-437244918.670966,638280127.71609,-1
-2576895.179772,-1039.039773,-1787.583144,218.675192,1686.776152,-90.574238,33.554348,230.825294,4.663532,-41.344721,-198.276941,-60.487085,-6.156478,70.798471,-67.45697,-10.629404,0.33456,0.707947,2.640859,-15.819796,-10.549008,-11.654449,-4.784109,-2.711468,-9.51103,9.399892,-12.587799,-7.994431,-7.200915,-0.107437,-5.029573,4.208126,-2.275145,0.362821,0.794647,-1.023172,3.376588,0.518627,-7.263145,-0.353318,-2.295072,6.744253,-2.117605,0.834467,-1.79774,0.995231,2.652479,-4.222936,0.774864,-1.126045,0.361495,-4.258375,-1.948156,0.705768,-2.869826,0.160188,1.867082,-0.254461,-0.205225,0.857234,-0.030351,-0.901308,-0.774435,0.232308,-0.554528,0.44847,0.737388,0.235455,-1.060372,-1.161359,-1.336131,-1.532074,-1.61044,-5.793002,-6.037377,-1295.939246,1668785.114651,75562675.225584,175382781.748405,-234573689.193456,217363417.278175,-508436004.350415,-197534605.839407,-846893287.3498,-1733176057.307322,629469691.184131,-836677418.865741,1465042179.865019,1298493126.420583,1085524334.212346,-166783256.790165,-140867238.157856,-501833530.732694,2535346933.367572,3843568134.571779,-1506707121.500809,-444552784.274666,-3550466550.352728,-560448274.865954,786302816.225487,-1
-2577048.302642,13259.652636,-1800.359866,168.01496,1438.293256,-72.022179,17.514235,137.88787,-27.977873,-12.842267,-116.077313,-103.530982,7.761843,7.089957,-62.913354,-36.242692,-20.215997,-5.04087,-15.492853,-14.931277,-17.506468,-14.559689,-3.117066,-5.995127,-3.859515,16.882125,-4.384459,-3.955631,-2.170428,1.425279,-4.136756,7.576124,-0.722787,4.588666,1.075566,1.649317,-0.562123,6.967505,-8.314666,-3.127738,0.791066,5.016176,0.551924,-5.059176,-4.620407,-0.736452,-1.321356,-2.903311,-0.037516,-0.466952,0.585574,-1.958548,-0.042909,-0.014739,0.109762,-0.48274,2.283688,-2.235074,-0.052171,2.513009,-0.515486,-0.306662,-0.211955,0.140094,-1.528941,2.407468,0.166081,-0.116074,-0.536125,-0.106561,-1.109059,-1.387679,-1.998668,-4.090283,-4.998386,-1647.43565,2128860.00172,97161356.547325,224381233.769862,-301221227.220236,277940286.634497,-646902102.582322,-254184894.833416,-1074548276.539078,-2227289625.001635,801787663.841349,-1068834395.190917,1903604831.445461,1672154247.044925,1385654076.661385,-212791756.587258,-181665330.572333,-635429483.954124,3223435984.028514,4888611248.568727,-1922297632.441133,-568896785.305318,-4540530555.905945,-740063582.507965,1002228071.227587,-1
-2577162.285318,20819.254443,-1765.54678,29.031315,1037.729196,-127.979492,-26.189226,-108.575265,-108.185223,34.705893,-69.4826,-44.405923,19.439737,-16.081821,-50.34325,-35.308498,-30.701639,8.416408,0.623098,-2.779704,-13.667952,-7.192402,3.308078,-8.572968,-11.126221,5.378713,-7.670017,-2.651933,1.484567,0.736976,-7.206788,0.864243,-5.072151,8.033844,8.140151,0.944297,-2.173597,4.626536,-7.586505,-4.598529,-1.520779,10.792123,0.009362,-6.203222,-1.931194,-1.813359,-0.982552,-1.997372,1.597781,-0.013629,-0.722841,-1.950788,-0.352038,-2.47094,-3.688279,-1.622408,1.030687,1.47257,1.382687,0.811698,-1.018372,0.378994,1.346501,0.702054,-1.530905,0.114196,1.119038,-0.394888,-1.960247,-0.443597,0.168336,-0.33417,-2.618266,-2.807968,-2.356216,-1133.351603,1531455.7112,69062789.435085,160633279.972037,-214513153.562912,199132083.334874,-466766067.102657,-180483434.465718,-778381149.787204,-1584454458.894491,577605420.987095,-766802261.734069,1333029279.985946,1186027117.580318,995200454.942007,-152941669.356412,-128585410.688856,-461637069.598057,2328266761.457304,3529044887.800087,-1381625693.695615,-407130152.200597,-3252499884.56846,-506386787.290819,721328156.724278,-1
-2577236.543388,24615.190382,-1712.988653,-160.351839,548.95623,-193.102087,12.975903,-48.146125,-151.759569,6.093189,-113.234874,-26.847095,4.524256,-103.240704,11.522246,-25.781169,-39.259505,30.842707,19.22046,9.552058,-39.531068,-3.953746,12.334047,-8.055174,-7.191509,-2.083595,-13.582022,-8.681547,-6.517619,-13.903654,-8.875289,-0.209897,-1.950874,11.694533,2.122606,2.784016,-0.795846,6.161362,-10.224241,-3.6381,-0.153065,5.203924,2.603226,-0.17724,-4.383441,-3.0814,2.903206,-4.640741,0.037115,0.387799,-0.753398,-1.403403,0.54651,0.338108,-1.119999,-0.259159,1.045317,0.126589,1.086085,-0.547995,-1.55564,-0.874467,-0.440178,0.404223,-0.729479,0.577299,0.878057,1.204225,0.288831,1.067823,0.442313,-0.381492,0.086185,0.087922,2.175134,-548.872681,773535.694268,33613998.88145,80225381.256861,-105139296.358917,99714684.340269,-239526870.731463,-87514625.861533,-404779104.76724,-773553650.014037,294823493.022391,-385799823.007423,613272914.706417,572798559.187864,502659930.401581,-77422549.526673,-61641059.837844,-242368599.388121,1199054065.190274,1814029935.093545,-699615640.096004,-203063806.421925,-1627720652.855061,-211583159.512704,366962639.781139,-1
-2577286.576676,26458.250415,-1660.642379,-401.948944,-33.551842,-294.800766,60.111762,26.295389,-172.594115,-16.719862,-96.334675,75.57457,39.09371,-251.587004,-34.564686,-50.513197,-58.521736,-16.337691,-7.394749,47.867437,9.980259,3.418303,-16.546867,-1.454916,-32.290619,7.081509,13.33516,-4.351592,-25.642577,-5.612234,-6.852294,-5.884255,5.976602,9.019491,8.005511,4.597566,2.272328,10.146595,-5.429943,3.325694,4.261107,7.558327,4.584479,-0.790506,-3.657531,-0.128665,1.686763,-7.746532,-2.976953,-0.470206,-1.178086,-4.181846,-0.685004,1.324508,0.11915,3.072787,1.697242,0.055186,0.986342,-0.261854,-0.241454,-0.505313,-0.307099,1.446812,2.049154,0.062952,-4.145905,0.827726,2.626674,-0.674663,-1.405956,0.239044,0.030093,0.068047,0.624828,1095.310132,-485253.731753,-26968350.062388,-57327919.896908,81918885.513238,-70241301.213496,148990399.035395,71471506.302625,234057027.872971,613065506.147732,-188833169.257909,265658858.870625,-617397710.562253,-475749391.173021,-339550097.777726,51522709.055541,52946928.822047,132246380.148304,-731869108.449166,-1118663272.307866,466777141.765316,145821978.318705,1150669924.552864,292222392.663485,-238794328.659215,-1
-2577297.45081,27332.852882,-1619.173166,-702.719249,-719.643503,-437.417812,119.998788,132.379454,-160.183579,-25.96377,-15.494595,269.654546,144.457575,-393.338353,-89.86474,-13.003804,-12.726791,-22.845046,-12.25374,51.72337,8.120478,-22.000148,-27.230602,5.092266,-5.811386,-3.560821,-24.817513,-1.156878,22.129289,-9.202997,-10.139,0.446009,-12.938973,11.28687,8.155805,11.410083,2.210634,1.478067,-10.872534,1.154328,-1.674834,-0.174272,1.15421,-4.424472,-8.662834,0.987375,-0.325944,-4.991321,-0.967881,1.860732,0.545049,-1.071852,1.401063,1.156767,-0.073905,0.75305,-1.418812,-1.403881,1.409203,0.085053,1.851599,1.159671,-1.522948,-0.78944,2.00545,2.884804,-1.489129,0.833472,1.752249,1.108995,2.409223,4.880549,5.179489,10.965845,11.990964,6422.221376,-7825017.403215,-369976537.903791,-835348991.278481,1140219020.663712,-1032216294.908108,2347784867.250394,971039243.074895,3849064724.796731,8459374525.066092,-2925033315.553234,3952257774.110266,-7581781720.555724,-6409383899.213005,-5105417670.883756,782291323.042473,700680504.648594,2253964502.947736,-11658219623.36172,-17713271550.808304,7065929407.218989,2120400540.936478,16872153641.704857,3144775301.133373,-3667693397.30786,-1
-2577329.360017,27740.954285,-1595.584503,-1072.781223,-1525.390081,-631.177076,185.944365,239.653159,-127.835008,-52.24964,100.887213,527.881742,295.950514,-529.910489,-155.90235,55.317055,46.744645,-7.301655,-11.387835,19.557672,-5.358343,25.104982,33.704435,-15.40605,4.54477,-0.216391,-36.38443,-38.032185,-14.363032,-20.017049,6.759965,32.946105,42.123717,22.871927,-8.680145,-25.747108,10.837546,26.21417,16.477617,-18.096991,14.418365,23.618521,-2.795812,-7.283167,14.300877,0.971773,7.156936,0.12388,3.193925,3.721782,1.421816,-0.901139,-2.392944,-0.10075,-1.889761,-3.202037,-5.025556,-3.71497,-0.523066,0.499536,1.84811,3.068959,-1.198654,0.035289,1.688754,0.950305,-1.113529,-1.235927,-0.285578,-1.815918,1.132104,3.32654,1.157646,2.330271,0.390812,1417.879979,-1601580.06152,-78003767.391123,-172997975.937085,239289943.01385,-213337773.319048,476036246.064641,205249224.423888,771696835.462015,1779982573.378941,-595695024.091137,813966237.484193,-1653215200.10305,-1358247682.718196,-1048352465.20289,160330681.626814,149203480.031179,448009812.089026,-2356857078.549593,-3586601857.579924,1448100018.700735,439526756.059669,3488757373.795231,716657917.739115,-748879273.493996,1
